episode,total_reward,hit_rate_pct,prefetch_accuracy_pct,total_prefetches,useful_prefetches,avg_measured_latency_ms,avg_baseline_latency_ms,total_measured_latency_ms,total_baseline_latency_ms,latency_reduction_pct,avg_ttft_ms,median_ttft_ms,p95_ttft_ms,tier_L1,tier_L2,tier_L3,tier_MISS,tier_L1_pct,tier_L2_pct,tier_L3_pct,tier_MISS_pct,latency_L1_ms,latency_L2_ms,latency_L3_ms,latency_MISS_ms
977,17.321424384940794,85.75,0.0,2,0,30.777,31.01,1538.875,1550.5,0.75,0.724,0.073,1.741,343,0,0,57,85.8,0.0,0.0,14.2,16.716,0.0,0.0,1516.2
978,16.946264652813383,85.75,0.0,5,0,30.949,31.01,1547.439,1550.5,0.2,0.896,0.07,3.0,343,0,0,57,85.8,0.0,0.0,14.2,16.696,0.0,0.0,1516.2
979,17.27298115380958,85.75,0.0,3,0,30.828,31.01,1541.416,1550.5,0.59,0.776,0.066,2.957,343,0,0,57,85.8,0.0,0.0,14.2,16.633,0.0,0.0,1516.2
980,17.03123591237594,85.75,0.0,4,0,30.892,31.01,1544.624,1550.5,0.38,0.839,0.073,3.024,343,0,0,57,85.8,0.0,0.0,14.2,16.743,0.0,0.0,1516.2
981,17.42083320342932,85.75,0.0,0,0,30.662,31.01,1533.079,1550.5,1.12,0.605,0.072,0.088,343,0,0,57,85.8,0.0,0.0,14.2,16.879,0.0,0.0,1516.2
982,17.61240379055467,85.75,0.0,1,0,30.716,31.01,1535.777,1550.5,0.95,0.664,0.066,0.135,343,0,0,57,85.8,0.0,0.0,14.2,16.556,0.0,0.0,1516.2
983,17.414326227376616,85.75,0.0,2,0,30.775,31.01,1538.755,1550.5,0.76,0.722,0.07,1.739,343,0,0,57,85.8,0.0,0.0,14.2,16.623,0.0,0.0,1516.2
984,22.65193295963105,85.75,0.0,0,0,30.557,31.01,1527.848,1550.5,1.46,0.585,0.053,0.071,343,0,0,57,85.8,0.0,0.0,14.2,11.648,0.0,0.0,1516.2
985,21.761947167053158,85.75,0.0,6,0,30.84,31.01,1542.017,1550.5,0.55,0.869,0.056,2.48,343,0,0,57,85.8,0.0,0.0,14.2,11.749,0.0,0.0,1516.2
986,22.46283250941374,85.75,0.0,2,0,30.648,31.01,1532.386,1550.5,1.17,0.678,0.055,1.345,343,0,0,57,85.8,0.0,0.0,14.2,11.574,0.0,0.0,1516.2
987,21.603985647189184,85.75,0.0,8,0,30.932,31.01,1546.588,1550.5,0.25,0.962,0.051,3.657,343,0,0,57,85.8,0.0,0.0,14.2,11.644,0.0,0.0,1516.2
988,21.934854558947094,85.75,0.0,5,0,30.794,31.01,1539.705,1550.5,0.7,0.823,0.055,2.438,343,0,0,57,85.8,0.0,0.0,14.2,11.708,0.0,0.0,1516.2
989,22.442470290921076,85.75,0.0,2,0,30.652,31.01,1532.622,1550.5,1.15,0.682,0.052,1.401,343,0,0,57,85.8,0.0,0.0,14.2,11.595,0.0,0.0,1516.2
990,22.160269786630614,85.75,0.0,4,0,30.742,31.01,1537.109,1550.5,0.86,0.772,0.052,2.41,343,0,0,57,85.8,0.0,0.0,14.2,11.614,0.0,0.0,1516.2
991,20.395658059869078,85.75,0.0,3,0,30.788,31.01,1539.417,1550.5,0.71,0.795,0.059,3.026,343,0,0,57,85.8,0.0,0.0,14.2,13.51,0.0,0.0,1516.2
992,22.101470837745673,85.75,0.0,4,0,30.759,31.01,1537.945,1550.5,0.81,0.788,0.054,2.882,343,0,0,57,85.8,0.0,0.0,14.2,11.673,0.0,0.0,1516.2
993,22.00084291065444,85.75,0.0,5,0,30.808,31.01,1540.409,1550.5,0.65,0.838,0.051,2.527,343,0,0,57,85.8,0.0,0.0,14.2,11.642,0.0,0.0,1516.2
994,22.349367988653597,85.75,0.0,3,0,30.693,31.01,1534.648,1550.5,1.02,0.723,0.055,2.369,343,0,0,57,85.8,0.0,0.0,14.2,11.556,0.0,0.0,1516.2
995,22.357874223388848,85.75,0.0,3,0,30.696,31.01,1534.797,1550.5,1.01,0.726,0.053,1.386,343,0,0,57,85.8,0.0,0.0,14.2,11.548,0.0,0.0,1516.2
996,22.50285935668685,85.75,0.0,2,0,30.649,31.01,1532.437,1550.5,1.16,0.679,0.051,1.391,343,0,0,57,85.8,0.0,0.0,14.2,11.534,0.0,0.0,1516.2
997,22.389813232593355,85.75,0.0,3,0,30.694,31.01,1534.718,1550.5,1.02,0.725,0.052,2.401,343,0,0,57,85.8,0.0,0.0,14.2,11.516,0.0,0.0,1516.2
998,22.319579345066217,85.75,0.0,3,0,30.694,31.01,1534.717,1550.5,1.02,0.724,0.052,2.387,343,0,0,57,85.8,0.0,0.0,14.2,11.586,0.0,0.0,1516.2
999,22.655528701580767,85.75,0.0,1,0,30.6,31.01,1530.003,1550.5,1.32,0.63,0.051,0.1,343,0,0,57,85.8,0.0,0.0,14.2,11.513,0.0,0.0,1516.2
1000,22.50040535080657,85.75,0.0,2,0,30.649,31.01,1532.471,1550.5,1.16,0.679,0.052,1.388,343,0,0,57,85.8,0.0,0.0,14.2,11.537,0.0,0.0,1516.2
1001,21.853193677817178,85.75,0.0,1,0,30.617,31.01,1530.839,1550.5,1.27,0.637,0.057,0.108,343,0,0,57,85.8,0.0,0.0,14.2,12.315,0.0,0.0,1516.2
1002,22.45270939682555,85.75,0.0,2,0,30.648,31.01,1532.376,1550.5,1.17,0.677,0.05,1.302,343,0,0,57,85.8,0.0,0.0,14.2,11.584,0.0,0.0,1516.2
1003,21.71065691191518,85.75,0.0,7,0,30.88,31.01,1543.999,1550.5,0.42,0.91,0.049,2.4,343,0,0,57,85.8,0.0,0.0,14.2,11.669,0.0,0.0,1516.2
1004,22.6584585405371,85.75,0.0,1,0,30.6,31.01,1530.014,1550.5,1.32,0.63,0.051,0.096,343,0,0,57,85.8,0.0,0.0,14.2,11.51,0.0,0.0,1516.2
1005,17.348954323902174,85.75,0.0,2,0,30.776,31.01,1538.804,1550.5,0.75,0.723,0.072,1.739,343,0,0,57,85.8,0.0,0.0,14.2,16.688,0.0,0.0,1516.2
1006,17.065439941737658,85.75,0.0,4,0,30.892,31.01,1544.596,1550.5,0.38,0.839,0.067,3.01,343,0,0,57,85.8,0.0,0.0,14.2,16.709,0.0,0.0,1516.2
1007,17.14902208282505,85.75,0.0,4,0,30.888,31.01,1544.396,1550.5,0.39,0.836,0.069,3.007,343,0,0,57,85.8,0.0,0.0,14.2,16.625,0.0,0.0,1516.2
1008,17.599118677754593,85.75,0.0,1,0,30.716,31.01,1535.817,1550.5,0.95,0.664,0.068,0.135,343,0,0,57,85.8,0.0,0.0,14.2,16.569,0.0,0.0,1516.2
1009,16.563718026469473,85.75,0.0,7,0,31.088,31.01,1554.386,1550.5,-0.25,1.034,0.07,4.811,343,0,0,57,85.8,0.0,0.0,14.2,16.816,0.0,0.0,1516.2
1010,17.14993106820979,85.75,0.0,4,0,30.888,31.01,1544.394,1550.5,0.39,0.836,0.066,3.001,343,0,0,57,85.8,0.0,0.0,14.2,16.624,0.0,0.0,1516.2
1011,16.77546277738069,85.75,0.0,4,0,30.897,31.01,1544.833,1550.5,0.37,0.84,0.075,3.026,343,0,0,57,85.8,0.0,0.0,14.2,16.999,0.0,0.0,1516.2
1012,17.015609774765416,85.75,0.0,4,0,30.892,31.01,1544.577,1550.5,0.38,0.837,0.068,3.012,343,0,0,57,85.8,0.0,0.0,14.2,16.759,0.0,0.0,1516.2
1013,17.208047219327767,85.75,0.0,3,0,30.831,31.01,1541.562,1550.5,0.58,0.778,0.073,1.699,343,0,0,57,85.8,0.0,0.0,14.2,16.698,0.0,0.0,1516.2
1014,17.46011935837046,85.75,0.0,2,0,30.771,31.01,1538.559,1550.5,0.77,0.719,0.069,1.724,343,0,0,57,85.8,0.0,0.0,14.2,16.577,0.0,0.0,1516.2
1015,17.338812424791424,85.75,0.0,2,0,30.773,31.01,1538.635,1550.5,0.77,0.72,0.073,1.696,343,0,0,57,85.8,0.0,0.0,14.2,16.698,0.0,0.0,1516.2
1016,17.181557880624986,85.75,0.0,4,0,30.885,31.01,1544.268,1550.5,0.4,0.833,0.069,3.268,343,0,0,57,85.8,0.0,0.0,14.2,16.593,0.0,0.0,1516.2
1017,17.37083734850344,85.75,0.0,2,0,30.776,31.01,1538.78,1550.5,0.76,0.722,0.069,1.738,343,0,0,57,85.8,0.0,0.0,14.2,16.666,0.0,0.0,1516.2
1018,16.94663879710582,85.75,0.0,5,0,30.947,31.01,1547.352,1550.5,0.2,0.895,0.072,3.004,343,0,0,57,85.8,0.0,0.0,14.2,16.696,0.0,0.0,1516.2
1019,17.09662587477718,85.75,0.0,4,0,30.891,31.01,1544.558,1550.5,0.38,0.839,0.073,3.006,343,0,0,57,85.8,0.0,0.0,14.2,16.678,0.0,0.0,1516.2
1020,17.47455052180626,85.75,0.0,2,0,30.772,31.01,1538.615,1550.5,0.77,0.721,0.071,1.74,343,0,0,57,85.8,0.0,0.0,14.2,16.563,0.0,0.0,1516.2
1021,16.92352227925707,85.75,0.0,3,0,30.838,31.01,1541.877,1550.5,0.56,0.78,0.073,1.741,343,0,0,57,85.8,0.0,0.0,14.2,16.982,0.0,0.0,1516.2
1022,17.477986359958916,85.75,0.0,2,0,30.771,31.01,1538.56,1550.5,0.77,0.719,0.067,1.727,343,0,0,57,85.8,0.0,0.0,14.2,16.559,0.0,0.0,1516.2
1023,16.794244075956094,85.75,0.0,6,0,31.005,31.01,1550.249,1550.5,0.02,0.953,0.072,3.0,343,0,0,57,85.8,0.0,0.0,14.2,16.717,0.0,0.0,1516.2
1024,17.575965780270923,85.75,0.0,1,0,30.713,31.01,1535.638,1550.5,0.96,0.66,0.071,0.135,343,0,0,57,85.8,0.0,0.0,14.2,16.593,0.0,0.0,1516.2
